Customer_ID,First_Name,D_State,D_Email,Test_Variable,Days_in_Between,Int_T_Email,Int_T_State,Outcome
670,Anderson,0,0,control,200,0,0,0
671,Ludwig,1,1,control,200,22,22,0
672,Tianna,1,0,control,200,0,23,0
673,Kolby,1,0,test,200,0,23,0
674,Jason,0,0,test,200,0,0,0
675,Lamont,0,0,test,200,0,0,0
676,Deven,1,0,test,200,0,23,0
677,Layne,0,0,control,200,0,0,0
678,Antonio,1,1,test,200,23,23,0
679,Felicita,0,0,control,200,0,0,0
680,Brenda,1,0,test,200,0,23,0
681,Marley,0,0,test,200,0,0,0
682,Maida,1,0,control,200,0,23,0
683,Lesly,1,0,test,200,0,0,0
684,Amelie,1,0,test,200,0,0,0
685,Larue,1,0,control,200,0,0,0
686,Felix,0,0,test,200,0,0,0
687,Guadalupe,0,0,test,200,0,0,0
688,Enrique,1,0,test,200,0,0,0
689,Baby,0,0,test,200,0,0,0
690,Jude,0,0,control,200,0,0,0
691,Landen,0,0,test,200,0,0,0
692,Furman,1,0,test,200,0,0,0
693,Scot,1,0,test,200,0,0,0
694,Lina,0,0,test,200,0,0,0
695,Graham,0,0,test,200,0,0,0
696,Lawson,0,0,test,200,0,0,0
697,Belle,0,0,test,200,0,0,0
698,Serena,0,0,test,200,0,0,0
699,Kara,1,0,test,200,0,1,0
700,Kelton,0,0,test,200,0,0,0
701,Dina,0,0,control,200,0,0,0
702,Hertha,1,1,control,200,1,1,0
703,Hoyt,0,0,test,200,0,0,0
704,Mariam,0,0,control,200,0,0,0
705,Jaylon,0,0,control,200,0,0,0
706,Sandrine,0,0,control,200,0,0,0
707,Ramiro,0,0,test,200,0,0,0
708,Reese,0,0,test,200,0,0,0
709,Lorna,1,0,control,200,0,2,0
710,Davonte,0,0,test,200,0,0,0
711,Johnson,1,0,control,200,0,2,0
712,Lew,0,0,test,200,0,0,0
713,Brycen,0,0,test,200,0,0,0
714,Marlee,1,0,test,200,0,2,0
715,Emelie,1,1,control,200,2,2,0
716,Efrain,1,0,test,200,0,2,0
717,Sigmund,0,0,test,200,0,0,0
718,Antone,0,0,control,200,0,0,0
719,Isadore,0,0,test,200,0,0,0
720,Loren,0,0,control,200,0,0,0
721,Doris,0,0,control,200,0,0,0
722,Everardo,1,0,control,200,0,3,0
723,Ali,0,0,control,200,0,0,0
724,Kade,0,0,test,200,0,0,0
725,Rafael,1,0,control,200,0,3,0
726,Norberto,1,0,control,200,0,3,0
727,Ardith,0,0,control,200,0,0,0
728,Kayli,1,0,test,200,0,4,0
729,Catalina,1,1,control,200,4,4,0
730,Alexandre,0,0,control,200,0,0,0
731,,0,0,control,200,0,0,0
732,Christophe,0,0,control,200,0,0,0
733,Alexis,0,0,control,200,0,0,0
734,Mia,1,0,control,200,0,4,0
735,Quinten,0,0,control,200,0,0,0
736,Rogelio,0,0,control,200,0,0,0
737,Garrett,1,0,control,200,0,4,0
738,Ellie,1,0,test,200,0,4,0
739,Walker,0,0,test,200,0,0,0
740,Jarrod,0,0,test,200,0,0,0
741,Saige,1,0,test,200,0,5,0
742,Prudence,0,0,control,200,0,0,0
743,Gussie,0,0,control,200,0,0,0
744,Ruthe,1,0,control,200,0,5,0
745,Laron,0,0,test,200,0,0,0
746,Santos,0,0,test,200,0,0,0
747,Sheridan,0,0,test,200,0,0,0
748,Bettie,1,0,control,200,0,5,0
749,Tito,1,0,control,200,0,5,0
750,Kenneth,1,0,test,200,0,5,0
751,Felipe,0,0,control,200,0,0,0
752,Mossie,1,0,control,200,0,6,0
753,Earnest,0,0,test,200,0,0,0
754,Shea,0,0,control,200,0,0,0
755,Karelle,0,0,test,200,0,0,0
756,Karl,0,0,control,200,0,0,0
757,Geoffrey,1,0,test,200,0,6,0
758,Wilson,1,0,control,200,0,6,0
759,Brady,1,0,control,200,0,6,0
760,Winnifred,0,0,test,200,0,0,0
761,Miller,1,0,test,200,0,7,0
762,Mohamed,0,0,control,200,0,0,0
763,Willow,0,0,control,200,0,0,0
764,Kurtis,0,0,test,200,0,0,0
765,Lionel,0,0,control,200,0,0,0
766,Xavier,1,1,test,200,7,7,0
767,Brooklyn,1,0,control,200,0,7,0
768,Darrion,0,0,test,200,0,0,0
769,Alden,0,0,test,200,0,0,0
770,Laurel,0,0,test,200,0,0,0
771,Lorena,0,0,control,200,0,0,0
772,Maude,0,0,test,200,0,0,0
773,Bailey,1,0,test,200,0,7,0
774,Lolita,1,0,test,200,0,8,0
775,Jesse,0,0,test,200,0,0,0
776,Khalid,0,0,control,200,0,0,0
777,Bettye,0,0,control,200,0,0,0
778,Gretchen,0,0,control,200,0,0,0
779,Jada,0,0,control,200,0,0,0
780,Barry,1,0,control,200,0,8,0
781,Mohamed,0,0,control,200,0,0,0
782,Lillian,0,0,control,200,0,0,0
783,Alvis,1,1,test,200,8,8,0
784,Cassidy,0,0,test,200,0,0,0
785,Keanu,0,0,test,200,0,0,0
786,Miracle,0,0,control,200,0,0,0
787,Priscilla,1,0,test,200,0,9,0
788,Cassidy,0,0,test,200,0,0,0
789,Moses,1,0,control,200,0,9,0
790,Reba,0,0,test,200,0,0,0
791,Annetta,1,0,control,200,0,9,0
792,Cyrus,0,0,control,200,0,0,0
793,Tiana,0,0,control,200,0,0,0
794,Alec,1,0,control,200,0,9,0
795,Jerel,1,0,test,200,0,9,0
796,Karina,1,0,control,200,0,9,0
797,Allen,1,0,control,200,0,10,0
798,Payton,1,0,test,200,0,10,0
799,Julio,0,0,test,200,0,0,0
800,Arvid,0,0,control,200,0,0,0
801,Karson,0,0,test,200,0,0,0
802,Maude,0,0,control,200,0,0,0
803,Shannon,0,0,test,200,0,0,0
804,Wava,0,0,control,200,0,0,0
805,,1,0,test,200,0,10,0
806,Jammie,0,0,test,200,0,0,0
807,Trenton,0,0,control,200,0,0,0
808,Paul,0,0,control,200,0,0,0
809,Nia,1,0,test,200,0,11,0
810,Pearlie,0,0,test,200,0,0,0
811,Giovani,1,0,test,200,0,11,0
812,Jalen,1,0,control,200,0,11,0
813,Janae,1,0,test,200,0,11,0
814,Tod,0,0,test,200,0,0,0
815,Alejandra,1,0,test,200,0,11,0
816,Shirley,1,0,control,200,0,11,0
817,Cordia,1,0,test,200,0,11,0
818,Elenora,1,0,control,200,0,12,0
819,Summer,0,0,test,200,0,0,0
820,Dameon,0,0,control,200,0,0,0
821,Katheryn,0,0,control,200,0,0,0
822,Rod,0,0,control,200,0,0,0
823,Caitlyn,0,0,test,200,0,0,0
824,Nedra,0,0,test,200,0,0,0
825,Ulises,1,0,test,200,0,12,0
826,Alfonzo,1,0,control,200,0,12,0
827,Jayden,0,0,control,200,0,0,0
828,Art,1,0,control,200,0,12,0
829,Zakary,1,0,control,200,0,13,0
830,Michel,0,0,control,200,0,0,0
831,Torrey,1,0,control,200,0,13,0
832,Zoey,0,0,test,200,0,0,0
833,Damaris,1,0,control,200,0,13,0
834,Andreanne,0,0,test,200,0,0,0
835,Leo,1,0,test,200,0,13,0
836,Viola,1,1,control,200,13,13,0
837,Mabel,1,0,test,200,0,13,0
838,Alexanne,0,0,control,200,0,0,0
839,Isai,1,0,test,200,0,14,0
840,Henry,1,0,control,200,0,14,0
841,Althea,0,0,control,200,0,0,0
842,Finn,1,0,test,200,0,14,0
843,Floy,0,1,test,200,14,0,0
844,Weldon,1,0,control,200,0,14,0
845,Grant,0,0,control,200,0,0,0
846,Clinton,1,0,test,200,0,14,0
847,Leann,1,0,control,200,0,14,0
848,Jonathon,1,0,test,200,0,14,0
849,Irwin,1,0,control,200,0,14,0
850,Oda,0,0,test,200,0,0,0
851,Palma,0,0,test,200,0,0,0
852,Jessyca,1,0,test,200,0,15,0
853,,0,0,test,200,0,0,0
854,Ariane,0,0,test,200,0,0,0
855,Lavonne,0,0,test,200,0,0,0
856,Magnus,1,0,test,200,0,15,0
857,Ethyl,0,0,test,200,0,0,0
858,Kenneth,0,0,control,200,0,0,0
859,Javier,0,0,control,200,0,0,0
860,Harold,1,0,test,200,0,15,0
861,Dora,1,0,control,200,0,15,0
862,Oda,1,0,control,200,0,16,0
863,Krista,1,0,test,200,0,16,0
864,Adriana,0,1,control,200,16,0,0
865,Bernice,0,0,test,200,0,0,0
866,Jayde,1,0,test,200,0,16,0
867,Nick,1,0,test,200,0,16,0
868,Jamar,0,0,test,200,0,0,0
869,Crystel,0,0,control,200,0,0,0
870,Liana,1,0,test,200,0,16,0
871,Nichole,0,0,control,200,0,0,0
872,Dannie,0,0,test,200,0,0,0
873,Laverna,0,0,control,200,0,0,0
874,Percival,0,0,control,200,0,0,0
875,Fred,1,0,test,200,0,17,0
876,Cheyenne,0,0,test,200,0,0,0
877,Benedict,0,0,test,200,0,0,0
878,Keegan,0,0,control,200,0,0,0
879,Jerome,0,0,control,200,0,0,0
880,Keely,0,0,test,200,0,0,0
881,Shawn,1,1,test,200,17,17,0
882,Brennan,1,1,test,200,17,17,0
883,Martin,0,0,test,200,0,0,0
884,Eudora,0,1,test,200,17,0,0
885,Isabell,1,0,test,200,0,18,0
886,Junius,0,0,control,200,0,0,0
887,Laron,0,0,control,200,0,0,0
888,Bailey,1,0,control,200,0,18,0
889,Lester,0,0,control,200,0,0,0
890,Joe,0,0,control,200,0,0,0
891,Terrill,1,0,control,200,0,18,0
892,Prudence,1,1,control,200,18,18,0
893,Carol,1,0,control,200,0,18,0
894,Cortez,0,0,test,200,0,0,0
895,Aileen,1,0,control,200,0,19,0
896,Hilbert,0,0,test,200,0,0,0
897,Zack,1,0,test,200,0,19,0
898,Emerald,1,0,test,200,0,19,0
899,Bennett,1,1,control,200,19,19,0
900,Elfrieda,1,0,test,200,0,19,0
901,August,1,0,test,200,0,19,0
902,Chaz,1,0,test,200,0,19,0
903,Reggie,0,0,test,200,0,0,0
904,Trisha,0,0,test,200,0,0,0
905,Denis,0,0,test,200,0,0,0
906,Lina,1,0,control,200,0,19,0
907,Dallas,1,0,control,200,0,20,0
908,Cecilia,0,0,control,200,0,0,0
909,Lorenzo,1,0,test,200,0,20,0
910,Greg,0,0,control,200,0,0,0
911,Emmie,0,0,control,200,0,0,0
912,Emmanuelle,1,0,test,200,0,20,0
913,Mark,1,1,test,200,20,20,0
914,Clemmie,0,0,control,200,0,0,0
915,Dell,1,1,control,200,20,20,0
916,Johan,0,0,control,200,0,0,0
917,Palma,0,0,control,200,0,0,0
918,Assunta,0,0,test,200,0,0,0
919,Mariah,1,0,test,200,0,20,0
920,Tremayne,0,0,control,200,0,0,0
921,Jessica,0,0,test,200,0,0,0
922,Meagan,1,0,control,200,0,21,0
923,Kadin,1,1,control,200,21,21,0
924,Mellie,0,0,test,200,0,0,0
925,Aileen,0,1,test,200,21,0,0
926,Casimer,1,0,control,200,0,21,0
927,Alexzander,0,0,test,200,0,0,0
928,Jeanne,0,0,control,200,0,0,0
929,Naomie,0,0,control,200,0,0,0
930,Leif,0,0,control,200,0,0,0
931,Ethelyn,0,0,test,200,0,0,0
932,Kane,1,0,control,200,0,22,0
933,Mathew,1,1,control,200,22,22,0
934,Rita,1,1,control,200,22,22,0
935,Quinn,1,0,test,200,0,22,0
936,Luther,1,0,control,200,0,22,0
937,Britney,1,0,control,200,0,22,0
938,Sean,0,0,control,200,0,0,0
939,Demetris,0,0,control,200,0,0,0
940,Della,1,0,test,200,0,22,0
941,Marley,0,0,test,200,0,0,0
942,Brett,1,0,test,200,0,22,0
943,Mariela,0,0,control,200,0,0,0
944,Kaci,1,0,test,200,0,23,0
945,Angie,0,0,test,200,0,0,0
946,Nils,1,0,test,200,0,23,0
947,Carlo,1,0,test,200,0,23,0
948,Jennifer,0,0,control,200,0,0,0
949,Evert,0,0,test,200,0,0,0
950,Art,0,0,test,200,0,0,0
951,Irwin,1,0,control,200,0,23,0
952,Avis,0,0,test,200,0,0,0
953,Jeanie,0,0,control,200,0,0,0
954,Nathaniel,0,0,control,200,0,0,0
955,Braulio,0,0,control,200,0,0,0
956,Carlos,1,0,test,200,0,0,0
957,Justine,0,0,test,200,0,0,0
958,Lilly,0,0,test,200,0,0,0
959,Verla,1,0,test,200,0,0,0
960,,0,0,control,200,0,0,0
961,,0,0,control,200,0,0,0
962,Lexus,1,0,control,200,0,0,0
963,Zack,0,0,control,200,0,0,0
964,Barrett,1,0,control,200,0,0,0
965,Jeffery,0,0,control,200,0,0,0
966,,0,0,control,200,0,0,0
967,Abigail,0,0,control,200,0,0,0
968,Ernesto,1,0,test,200,0,1,0
969,Mafalda,1,0,control,200,0,1,0
970,Boyd,0,0,control,200,0,0,0
971,Nellie,0,1,control,200,1,0,0
972,Esta,1,0,control,200,0,1,0
973,Kirstin,0,1,control,200,1,0,0
974,Merle,0,0,test,200,0,0,0
975,Nicholaus,1,0,test,200,0,1,0
976,Santina,0,0,control,200,0,0,0
977,Mariano,0,0,test,200,0,0,0
978,Roman,0,0,control,200,0,0,0
979,Antone,1,0,control,200,0,2,0
980,Trevion,0,0,test,200,0,0,0
981,Rubie,1,0,control,200,0,2,0
982,Rhianna,1,0,test,200,0,2,0
983,Lavada,1,0,test,200,0,2,0
984,Ricardo,0,0,control,200,0,0,0
985,Gabe,0,0,test,200,0,0,0
986,Amira,0,0,control,200,0,0,0
987,Mallie,0,0,test,200,0,0,0
988,Maddison,0,0,control,200,0,0,0
989,Anastacio,1,0,control,200,0,2,0
990,Mathew,0,0,control,200,0,0,0
991,Elise,0,0,control,200,0,0,0
992,Llewellyn,1,0,control,200,0,3,0
993,Luella,0,0,control,200,0,0,0
994,Bobbie,1,1,test,200,3,3,0
995,Anne,0,0,test,200,0,0,0
996,Freda,1,0,control,200,0,3,0
997,Johathan,0,0,control,200,0,0,0
998,Hilbert,1,0,control,200,0,3,0
999,Karli,0,0,control,200,0,0,0
1000,Cassandra,0,0,control,200,0,0,0
1001,Dewitt,0,0,control,200,0,0,0
1002,Brent,0,0,control,200,0,0,0
1003,Jayne,1,1,test,200,3,3,0
1004,Joesph,0,0,test,200,0,0,0
1005,,0,0,control,200,0,0,0
1006,Chelsey,0,0,control,200,0,0,0
1007,Erling,1,0,test,200,0,4,0
1008,Catalina,1,0,test,200,0,4,0
1009,Salvador,0,0,control,200,0,0,0
1010,Julianne,0,0,control,200,0,0,0
1011,Mona,0,0,control,200,0,0,0
1012,Roberta,0,0,test,200,0,0,0
1013,Margaret,1,1,control,200,4,4,0
1014,Lindsay,0,0,control,200,0,0,0
1015,Laury,1,0,control,200,0,5,0
1016,Janessa,0,0,test,200,0,0,0
1017,Amy,0,0,test,200,0,0,0
1018,Alaina,0,0,test,200,0,0,0
1019,Lexus,1,1,control,200,5,5,0
1020,Gisselle,1,0,control,200,0,5,0
1021,Halie,0,0,control,200,0,0,0
1022,Rosamond,0,0,test,200,0,0,0
1023,Leta,0,0,test,200,0,0,0
1024,Juvenal,1,0,test,200,0,5,0
1025,Gianni,1,0,test,200,0,5,0
1026,Jazlyn,0,0,test,200,0,0,0
1027,Hector,1,0,control,200,0,6,0
1028,Nettie,1,0,test,200,0,6,0
1029,Dariana,0,0,test,200,0,0,0
1030,Freddie,0,0,control,200,0,0,0
1031,Justen,0,0,control,200,0,0,0
1032,Kole,0,0,control,200,0,0,0
1033,Krystina,1,0,control,200,0,6,0
1034,Wilbert,0,0,control,200,0,0,0
1035,Randi,0,0,test,200,0,0,0
1036,Kayla,0,0,test,200,0,0,0
1037,Joesph,0,0,control,200,0,0,0
1038,Aurelio,1,0,test,200,0,6,0
1039,Hanna,1,0,control,200,0,7,0
1040,Jakob,0,0,test,200,0,0,0
1041,,1,0,control,200,0,7,0
1042,Jairo,1,1,test,200,7,7,0
1043,,0,0,test,200,0,0,0
1044,,0,0,test,200,0,0,0
1045,Jeromy,1,0,test,200,0,7,0
1046,Colby,0,0,test,200,0,0,0
1047,Gustave,1,0,test,200,0,7,0
1048,Brandon,0,0,test,200,0,0,0
1049,Jedediah,0,0,test,200,0,0,0
1050,Terrell,0,0,test,200,0,0,0
1051,Uriel,0,0,control,200,0,0,0
1052,Jannie,1,1,control,200,8,8,0
1053,Mariana,1,1,control,200,8,8,0
1054,Bradley,1,0,test,200,0,8,0
1055,Larry,1,0,control,200,0,8,0
1056,Ellen,1,0,test,200,0,8,0
1057,Kacey,1,1,test,200,8,8,0
1058,Omer,0,0,test,200,0,0,0
1059,Margarita,0,0,test,200,0,0,0
1060,Jannie,0,0,test,200,0,0,0
1061,Karine,0,0,control,200,0,0,0
1062,Sid,0,0,control,200,0,0,0
1063,Queen,1,1,test,200,9,9,0
1064,Noel,1,1,test,200,9,9,0
1065,Sherwood,0,0,test,200,0,0,0
1066,Wilhelmine,1,0,control,200,0,9,0
1067,Kamren,1,0,test,200,0,9,0
1068,Larissa,1,0,control,200,0,9,0
1069,Elna,1,1,control,200,9,9,0
1070,Aurelie,0,0,test,200,0,0,0
1071,Nelle,0,0,control,200,0,0,0
1072,Dayton,1,1,test,200,9,9,0
1073,Lacy,0,0,test,200,0,0,0
1074,Eloy,0,0,test,200,0,0,0
1075,Araceli,1,0,test,200,0,10,0
1076,Leonie,1,0,test,200,0,10,0
1077,Salma,0,0,control,200,0,0,0
1078,Jamie,1,0,control,200,0,10,0
1079,Luis,1,0,control,200,0,10,0
1080,Claudie,1,0,control,200,0,10,0
1081,Delaney,0,0,test,200,0,0,0
1082,Julien,1,0,control,200,0,10,0
1083,Alejandrin,1,0,control,200,0,10,0
1084,Abelardo,1,0,test,200,0,10,0
1085,Liliane,0,0,control,200,0,0,0
1086,Mohammad,1,0,control,200,0,11,0
1087,Kellen,0,0,test,200,0,0,0
1088,Chelsea,1,0,control,200,0,11,0
1089,Clarissa,0,0,control,200,0,0,0
1090,Genevieve,1,0,test,200,0,11,0
1091,Albina,1,0,control,200,0,11,0
1092,Rachelle,1,0,control,200,0,11,0
1093,Filiberto,0,0,control,200,0,0,0
1094,Immanuel,0,0,test,200,0,0,0
1095,Jamarcus,0,0,control,200,0,0,0
1096,Gillian,0,0,control,200,0,0,0
1097,Ettie,0,0,control,200,0,0,0
1098,Harmon,0,0,control,200,0,0,0
1099,Harley,0,0,control,200,0,0,0
1100,Aliza,1,0,control,200,0,12,0
1101,Alexa,1,0,control,200,0,12,0
1102,Lelia,1,0,test,200,0,12,0
1103,Gina,1,0,control,200,0,12,0
1104,,0,0,control,200,0,0,0
1105,Bonita,0,0,control,200,0,0,0
1106,Elton,1,0,test,200,0,12,0
1107,Margret,1,1,control,200,12,12,0
1108,Angeline,1,0,control,200,0,12,0
1109,Rico,0,1,control,200,12,0,0
1110,Gay,0,0,test,200,0,0,0
1111,Mona,0,1,test,200,13,0,0
1112,Linwood,0,0,control,200,0,0,0
1113,Tyrique,1,0,control,200,0,13,0
1114,Dusty,1,0,control,200,0,13,0
1115,Clare,0,0,test,200,0,0,0
1116,Rosemarie,1,0,test,200,0,13,0
1117,Joshua,0,0,control,200,0,0,0
1118,Malachi,1,0,control,200,0,13,0
1119,Brian,0,0,control,200,0,0,0
1120,Curtis,0,0,test,200,0,0,0
1121,Waldo,0,0,control,200,0,0,0
1122,Kyler,1,0,test,200,0,14,0
1123,Lew,0,0,control,200,0,0,0
1124,Mohamed,0,0,control,200,0,0,0
1125,Pearl,0,0,test,200,0,0,0
1126,Uriah,1,0,control,200,0,14,0
1127,Lempi,1,0,test,200,0,14,0
1128,Autumn,0,0,test,200,0,0,0
1129,Marguerite,0,0,control,200,0,0,0
1130,Estelle,1,1,test,200,14,14,0
1131,Marlin,0,0,test,200,0,0,0
1132,Zackary,1,0,test,200,0,15,0
1133,Bertha,1,1,test,200,15,15,0
1134,Bernice,0,0,test,200,0,0,0
1135,Kendra,1,0,control,200,0,15,0
1136,Judy,1,0,control,200,0,15,0
1137,Unique,0,0,control,200,0,0,0
1138,Kasandra,1,0,test,200,0,15,0
1139,Jayda,0,0,control,200,0,0,0
1140,Kitty,1,0,test,200,0,15,0
1141,Yvette,1,0,test,200,0,15,0
1142,Dallas,0,0,control,200,0,0,0
1143,Jayde,0,0,control,200,0,0,0
1144,Miller,1,0,control,200,0,16,0
1145,Fanny,0,0,control,200,0,0,0
1146,Joshuah,1,0,test,200,0,16,0
1147,Bud,1,1,control,200,16,16,0
1148,Shawna,0,0,control,200,0,0,0
1149,Casper,1,0,test,200,0,16,0
1150,Carson,0,0,control,200,0,0,0
1151,Orin,1,0,test,200,0,16,0
1152,Carole,1,0,control,200,0,16,0
1153,Theresia,1,1,control,200,16,16,0
1154,Isai,0,0,control,200,0,0,0
1155,Waylon,0,0,control,200,0,0,0
1156,Dariana,0,0,test,200,0,0,0
1157,Oswaldo,1,0,test,200,0,17,0
1158,Winnifred,1,0,test,200,0,17,0
1159,,1,0,test,200,0,17,0
1160,Piper,1,0,test,200,0,17,0
1161,Roma,1,0,test,200,0,17,0
1162,Araceli,1,0,test,200,0,17,0
1163,Carolyne,0,0,control,200,0,0,0
1164,Chyna,1,0,test,200,0,17,0
1165,Gavin,1,0,control,200,0,17,0
1166,Krystina,0,0,test,200,0,0,0
1167,Mable,0,0,test,200,0,0,0
1168,Marquise,0,0,control,200,0,0,0
1169,Deshawn,0,0,control,200,0,0,0
1170,Everett,0,0,control,200,0,0,0
1171,Nella,0,0,control,200,0,0,0
1172,Dawson,1,0,control,200,0,18,0
1173,Hadley,1,0,test,200,0,18,0
1174,Juwan,1,1,test,200,18,18,0
1175,Clementine,0,0,test,200,0,0,0
1176,Meaghan,0,0,test,200,0,0,0
1177,Margot,0,0,test,200,0,0,0
1178,,0,0,control,200,0,0,0
1179,Dean,0,0,control,200,0,0,0
1180,,0,0,control,200,0,0,0
1181,Rhoda,1,1,control,200,19,19,0
1182,Kiana,0,0,control,200,0,0,0
1183,Nathanael,1,0,control,200,0,19,0
1184,Raleigh,0,0,test,200,0,0,0
1185,Bulah,1,0,test,200,0,19,0
1186,Chris,1,0,control,200,0,19,0
1187,Howard,1,0,control,200,0,19,0
1188,Guillermo,1,0,test,200,0,19,0
1189,Margarete,1,0,test,200,0,19,0
1190,Lon,0,0,control,200,0,0,0
1191,Sam,1,1,control,200,20,20,0
1192,Shirley,1,0,test,200,0,20,0
1193,Sylvester,1,0,control,200,0,20,0
1194,Stewart,0,0,control,200,0,0,0
1195,Pearline,0,0,test,200,0,0,0
1196,Granville,1,0,test,200,0,20,0
1197,Clementine,1,0,control,200,0,20,0
1198,Annette,1,1,test,200,20,20,0
1199,Angeline,1,0,test,200,0,20,0
1200,Jermaine,0,0,test,200,0,0,0
1201,Alexa,1,0,test,200,0,20,0
1202,Gennaro,1,1,test,200,20,20,0
1203,Brigitte,0,0,test,200,0,0,0
1204,Eino,1,0,control,200,0,20,0
1205,Libby,1,0,control,200,0,21,0
1206,Yasmeen,0,0,control,200,0,0,0
1207,Theron,1,1,test,200,21,21,0
1208,Rocky,1,0,test,200,0,21,0
1209,Sarah,0,0,control,200,0,0,0
1210,Reginald,1,0,test,200,0,21,0
1211,Vincenzo,1,0,test,200,0,21,0
1212,Conrad,0,0,test,200,0,0,0
1213,Maurine,0,0,test,200,0,0,0
1214,Dave,1,0,test,200,0,21,0
1215,Noemi,1,1,test,200,21,21,0
1216,Delia,1,0,test,200,0,22,0
1217,Kianna,1,0,test,200,0,22,0
1218,Marcella,1,1,control,200,22,22,0
1219,Shirley,1,1,test,200,22,22,0
1220,Arlie,0,0,control,200,0,0,0
1221,Edwardo,1,1,control,200,22,22,0
1222,Nels,1,0,test,200,0,22,0
1223,Queenie,0,0,test,200,0,0,0
1224,Brice,0,0,test,200,0,0,0
1225,Russel,1,0,test,200,0,22,0
1226,Nasir,1,0,control,200,0,22,0
1227,Kaci,1,1,control,200,22,22,0
1228,Haskell,1,0,test,200,0,23,0
1229,Kamren,0,0,control,200,0,0,0
1230,Jennie,1,0,control,200,0,23,0
1231,Jovan,0,0,test,200,0,0,0
1232,Luigi,1,0,test,200,0,23,0
1233,Brooklyn,0,0,test,200,0,0,0
1234,Carleton,0,0,test,200,0,0,0
1235,Sadye,0,0,control,200,0,0,0
1236,Kylee,1,0,test,200,0,23,0
1237,Drew,0,0,test,200,0,0,0
1238,Cloyd,1,1,test,200,23,23,0
1239,Jon,0,0,control,200,0,0,0
1240,Orie,1,0,test,200,0,0,0
1241,Nathan,1,1,control,200,0,0,0
1242,Chelsie,0,0,control,200,0,0,0
1243,Wellington,1,0,control,200,0,0,0
1244,Samson,1,1,control,200,0,0,0
1245,Dwight,0,0,control,200,0,0,0
1246,Kaycee,1,0,control,200,0,0,0
1247,Nikko,0,0,control,200,0,0,0
1248,Bernie,1,1,control,200,0,0,0
1249,Rodolfo,0,0,test,200,0,0,0
1250,Mona,0,0,test,200,0,0,0
1251,Damon,1,0,test,200,0,0,0
1252,Berenice,1,1,control,200,1,1,0
1253,Ericka,0,0,test,200,0,0,0
1254,Weston,0,0,control,200,0,0,0
1255,Donnie,0,0,test,200,0,0,0
1256,Ethyl,1,0,control,200,0,1,0
1257,Tracey,1,0,control,200,0,1,0
1258,Candido,1,0,test,200,0,1,0
1259,Lucinda,1,0,test,200,0,1,0
1260,Baylee,1,0,control,200,0,1,0
1261,Ladarius,0,0,control,200,0,0,0
1262,Laurie,1,0,control,200,0,1,0
1263,Daniela,0,0,test,200,0,0,0
1264,Demario,1,0,control,200,0,2,0
1265,Carlo,0,0,test,200,0,0,0
1266,Chase,1,0,control,200,0,2,0
1267,Gianni,1,0,test,200,0,2,0
1268,Macey,0,0,control,200,0,0,0
1269,Alayna,0,0,test,200,0,0,0
1270,London,0,0,test,200,0,0,0
1271,Jovan,1,0,control,200,0,2,0
1272,Pauline,0,0,control,200,0,0,0
1273,Jeffrey,0,1,test,200,2,0,0
1274,Emerson,0,0,control,200,0,0,0
1275,Gabrielle,1,0,test,200,0,3,0
1276,Josie,1,1,test,200,3,3,0
1277,,0,0,control,200,0,0,0
1278,Eldridge,0,0,control,200,0,0,0
1279,Angel,0,0,test,200,0,0,0
1280,Watson,1,0,control,200,0,3,0
1281,Maryjane,0,1,test,200,3,0,0
1282,Sonya,1,0,control,200,0,3,0
1283,Delphine,1,0,test,200,0,3,0
1284,Mckenna,1,1,test,200,3,3,0
1285,Jackeline,0,0,test,200,0,0,0
1286,Eugenia,1,1,control,200,4,4,0
1287,Nicole,0,0,test,200,0,0,0
1288,Arnulfo,1,0,control,200,0,4,0
1289,Margarett,0,0,test,200,0,0,0
1290,Ebony,0,0,test,200,0,0,0
1291,Anais,0,0,control,200,0,0,0
1292,Gisselle,1,0,test,200,0,4,0
1293,Dashawn,1,0,test,200,0,4,0
1294,Reba,1,0,control,200,0,4,0
1295,Marcella,0,0,control,200,0,0,0
1296,Nelda,0,0,test,200,0,0,0
1297,Dayne,1,0,control,200,0,5,0
1298,Samantha,1,1,test,200,5,5,0
1299,Eino,0,0,test,200,0,0,0
1300,Rico,1,0,test,200,0,5,0
1301,Hester,0,0,control,200,0,0,0
1302,Lavonne,0,0,test,200,0,0,0
1303,Cortez,0,0,test,200,0,0,0
1304,Hosea,1,0,test,200,0,5,0
1305,Emily,0,0,test,200,0,0,0
1306,Catalina,0,0,control,200,0,0,0
1307,Dorcas,1,0,test,200,0,5,0
1308,Leslie,1,0,test,200,0,5,0
1309,Cletus,1,1,test,200,5,5,0
1310,Brock,1,1,control,200,6,6,0
1311,Eunice,0,1,test,200,6,0,0
1312,Orpha,1,0,test,200,0,6,0
1313,Furman,0,0,control,200,0,0,0
1314,Dolores,0,0,control,200,0,0,0
1315,Hester,1,0,test,200,0,6,0
1316,Courtney,0,0,control,200,0,0,0
1317,Tyrese,0,0,test,200,0,0,0
1318,Scot,0,1,control,200,6,0,0
1319,Gennaro,0,0,control,200,0,0,0
1320,Dorcas,0,0,test,200,0,0,0
1321,Brown,1,0,test,200,0,7,0
1322,Gennaro,1,1,test,200,7,7,0
1323,Frida,1,1,control,200,7,7,0
